ID,Stage,Priority,Capability,Type,Title,Description,CurrentEvidence,FilesAffected,Dependencies,DecisionRequired,SecurityImpact,DataImpact,AcceptanceCriteria,TestsRequired,EstimatedComplexity,RecommendedOrder,Status
STL-A232-007,Etapa A2.3.2,P0,Governance,Technical,Politica inyectable para probar un cambio real v1->v2,"Interfaz SensitiveAggregationPolicy + CURRENT_SENSITIVE_AGGREGATION_POLICY + resolveDeclarationStatus(row, policy=CURRENT) permite inyectar una politica ficticia (p. ej. v2/minimo 15) en las pruebas sin tocar jamas la constante productiva.",Restriccion explicita del encargo: nunca mutar CURRENT_SENSITIVE_AGGREGATION_POLICY para hacer pasar una prueba,lib/stella/aggregation/policy.ts; lib/stella/aggregation/declaration-query.ts,STL-A232-001,No,Medio,Ninguno,Una declaracion v1/grupo=10 se reclasifica como below_threshold u outdated_policy bajo una politica v2 inyectada; la constante productiva nunca cambia de valor en la prueba,lib/stella/aggregation/__tests__/declaration-query.test.ts,Media,136,Done
STL-A232-008,Etapa A2.3.2,P0,Performance,Technical,Consulta batch para eliminar el patron N+1,"findValidSensitiveAggregationDeclarations({organizationId, projectId, refs}) resuelve TODAS las menciones agregadas pendientes de un contexto en UNA sola consulta (inArray sobre conjuntos deduplicados), acotada a MAX_BATCH_ENTITIES=200; una entrada mas alla del limite queda ausente del mapa (fail-closed), nunca procesada a medias.",Antes de este bloque cada mencion agregada disparaba su propia consulta (findValidSensitiveAggregationDeclaration singular),lib/stella/aggregation/declaration-query.ts,STL-A232-007,No,Alto,Ninguno,Un contexto con N menciones agregadas ejecuta exactamente 1 consulta batch; el conteo de consultas queda probado explicitamente,lib/stella/aggregation/__tests__/declaration-query.test.ts,Alta,137,Done
STL-A232-009,Etapa A2.3.2,P0,AI security,Technical,Integracion batch en context-guardrails.ts (dos pasadas),"Pasada 1: clasifica cada cadena sincronicamente (sin BD) y lanza de inmediato ante cualquier senal individual/narrativa/reidentificacion (mismo orden que antes). Pasada 2: solo las menciones aggregate_unknown_size restantes se agrupan en UNA llamada batch.",lib/stella/context/context-guardrails.ts,lib/stella/context/context-guardrails.ts,STL-A232-008,No,Alto,Ninguno,"El orden de bloqueo individual/narrativa/reidentificacion no cambia respecto a Etapa A2.3.1; un contexto con 3+ menciones agregadas dispara exactamente 1 llamada batch, no 3",lib/stella/context/__tests__/context-guardrails.test.ts,Alta,138,Done
STL-A232-010,Etapa A2.3.2,P1,Governance,Technical,Servicio de historial por entidad + extraccion de mapeo compartido,"listSensitiveAggregationDeclarationsForEntity devuelve el historial completo (todas las categorias, mas reciente primero) para la vista de la UI; toDeclarationRecord se extrae a mappers.ts para que declaration-service.ts y declaration-query.ts lo compartan sin duplicar.",N/A (funcion nueva + refactor de extraccion),lib/stella/aggregation/declaration-query.ts; lib/stella/aggregation/mappers.ts,STL-A232-008,No,Bajo,Ninguno,El historial se devuelve ordenado mas reciente primero; fail-closed a lista vacia ante error,lib/stella/aggregation/__tests__/declaration-query.test.ts,Baja,139,Done
STL-A232-011,Etapa A2.3.2,P1,Governance,Technical,Server actions supersede/historial + auditoria a prueba de fallos,"supersedeAggregationDeclaration y listEntityAggregationDeclarations anadidos a app/actions/stella/aggregation-declarations.ts; logAuditActionSafely envuelve cada logAuditAction en try/catch para que un fallo de auditoria nunca enmascare una operacion ya confirmada en base de datos.","Riesgo aceptado y documentado: la insercion de auditoria ocurre fuera de la transaccion de negocio (hilar un cliente tx hasta audit_logs se evaluo como un refactor mayor no relacionado, fuera de alcance)",app/actions/stella/aggregation-declarations.ts,STL-A232-003;STL-A232-010,No,Medio,Ninguno,Un fallo simulado de logAuditAction nunca cambia el resultado ok:true ya devuelto por la operacion,app/actions/stella/__tests__/aggregation-declarations.test.ts,Media,140,Done
STL-A232-012,Etapa A2.3.2,P1,Governance,Technical,Autorizacion del historial (recorte de campos de actor por rol),"listEntityAggregationDeclarations recorta declaredBy/verifiedBy/revokedBy/revocationReason para roles por debajo de analyst (hasRole jerarquico), igual criterio que stella_interactions en DR-007; estado/categoria/bucket/politica permanecen visibles para todos los roles.",Patron DR-007 (viewer nunca ve el historial detallado de actores),app/actions/stella/aggregation-declarations.ts,STL-A232-011,No,Medio,Ninguno,viewer/reviewer nunca reciben declaredBy/verifiedBy/revokedBy/revocationReason; analyst/organization_admin si,app/actions/stella/__tests__/aggregation-declarations.test.ts,Media,141,Done
STL-A232-013,Etapa A2.3.2,P2,UX,Technical,Mensajes de bloqueo reescritos como instruccion accionable,"Los 5 mensajes de SENSITIVE_DATA_BLOCK_MESSAGES reescritos para decir que accion tomar (agrupar categorias/ampliar periodo/reducir dimensiones/pedir verificacion a un administrador), nunca solo describir el problema; ninguno expone el texto detectado.",lib/stella/context/sensitive-population.ts,lib/stella/context/sensitive-population.ts,STL-A232-001,No,Bajo,Ninguno,Ningun mensaje reescrito referencia el valor detectado; cada uno nombra una accion concreta siguiente,lib/stella/context/__tests__/sensitive-population.test.ts,Baja,142,Done
STL-A232-014,Etapa A2.3.2,P0,UX,UI,Wrapper de servidor (auth + roles exactos + carga de historial),"OutcomeSensitiveAggregationWrapper resuelve rol de la sesion y replica EXACTAMENTE CREATE_ROLES ({organization_admin, analyst}) y VERIFY_ROLES ({organization_admin}) del servicio (comparacion literal, no jerarquica) para que la UI nunca muestre un boton que el servidor luego rechazaria con FORBIDDEN_ROLE.",Patron OutcomeAllocationWrapper.tsx (wrapper servidor async -> componente cliente),components/aggregation/OutcomeSensitiveAggregationWrapper.tsx,STL-A232-011;STL-A232-012,No,Medio,Ninguno,canCreateOrSupersede/canVerifyOrRevoke coinciden exactamente con los sets literales del servicio,components/aggregation/__tests__/OutcomeSensitiveAggregationPanel.test.tsx,Media,143,Done
STL-A232-015,Etapa A2.3.2,P0,UX,UI,Panel cliente de declaraciones (resumen/historial/crear/verificar/revocar/sustituir),"OutcomeSensitiveAggregationPanel: resumen de declaraciones activas, historial con visibilidad de actor segun rol, formulario de creacion/sustitucion (categoria, tamano de grupo, dimensiones con tope de 2, fuente del conteo, referencia/nota estructural corta), verificar/revocar con confirmacion explicita para accion destructiva.","Patron OutcomeTaxonomyMapper.tsx (useState/useTransition, llama server actions tipadas directamente, sin FormData)",components/aggregation/OutcomeSensitiveAggregationPanel.tsx,STL-A232-014,No,Alto,Ninguno,"La UI nunca ofrece: umbral editable, politica arbitraria, seleccion de actor, marcar 'verificado' al crear, editar una declaracion verificada, campo de texto sensible, o cruzar de organizacion/proyecto",components/aggregation/__tests__/OutcomeSensitiveAggregationPanel.test.tsx,Alta,144,Done
STL-A232-016,Etapa A2.3.2,P0,UX,UI,Integracion en outcomes/page.tsx,OutcomeSensitiveAggregationWrapper montado por-outcome junto a OutcomeAllocationWrapper/OutcomeTaxonomyMapper existentes; ninguna pantalla ni seccion de navegacion nueva.,app/app/projects/[projectId]/pipeline/outcomes/page.tsx (patron de montaje ya establecido),app/app/projects/[projectId]/pipeline/outcomes/page.tsx,STL-A232-015,No,Bajo,Ninguno,El panel aparece exactamente una vez por outcome; ningun cambio de ruta o navegacion global,N/A (verificado por typecheck + build aislado),Baja,145,Done
STL-A232-017,Etapa A2.3.2,P0,Governance,Test,Pruebas unitarias ampliadas de declaration-service.ts,"Mocks de db.transaction (misma spy que db./tx. reutilizada via txClient compartido), .for('update') encadenable, verificacion de las DOS llamadas .set() secuenciales de sustituir, regresion de isUniqueViolation con la forma real envuelta de Drizzle.",N/A (ampliacion de suite existente),lib/stella/aggregation/__tests__/declaration-service.test.ts,STL-A232-002;STL-A232-003;STL-A232-005,No,Bajo,Ninguno,40 pruebas en verde,lib/stella/aggregation/__tests__/declaration-service.test.ts,Media,146,Done
STL-A232-018,Etapa A2.3.2,P0,Governance,Test,Pruebas unitarias de politica inyectable y consulta batch,"resolveDeclarationStatus con politica v1/v2 inyectada (7 casos); findValidSensitiveAggregationDeclarations (vacio, dedup, tope MAX_BATCH_ENTITIES, fail-closed, 1 sola consulta para N refs).",N/A (ampliacion de suite existente),lib/stella/aggregation/__tests__/declaration-query.test.ts,STL-A232-007;STL-A232-008,No,Bajo,Ninguno,31 pruebas en verde,lib/stella/aggregation/__tests__/declaration-query.test.ts,Media,147,Done
STL-A232-019,Etapa A2.3.2,P0,Governance,Test,Pruebas unitarias del guardarrail batch (context-guardrails.ts),Mock de findValidSensitiveAggregationDeclarations (plural) via importOriginal para preservar canonicalDeclarationKey real; prueba nueva que confirma UNA sola llamada batch para 3+ menciones agregadas en un mismo contexto.,N/A (ampliacion de suite existente),lib/stella/context/__tests__/context-guardrails.test.ts,STL-A232-009,No,Bajo,Ninguno,20 pruebas en verde,lib/stella/context/__tests__/context-guardrails.test.ts,Media,148,Done
STL-A232-020,Etapa A2.3.2,P0,Governance,Test,Pruebas de server actions supersede/historial,"UNAUTHORIZED sin sesion; organizationId/declaredByUserId resueltos de la sesion; auditoria a prueba de fallos; recorte de campos de actor por rol (viewer/reviewer vs analyst/organization_admin) en listEntityAggregationDeclarations.",N/A (ampliacion de suite existente),app/actions/stella/__tests__/aggregation-declarations.test.ts,STL-A232-011;STL-A232-012,No,Bajo,Ninguno,20 pruebas en verde,app/actions/stella/__tests__/aggregation-declarations.test.ts,Media,149,Done
STL-A232-021,Etapa A2.3.2,P0,Governance,Test,Pruebas de componente de la UI (roles/confirmacion/mensajes),"Visor sin botones de accion; analista crea pending sin poder verificar/revocar; administrador verifica/revoca/sustituye; revocar exige confirmacion explicita en dos pasos; validacion cliente de tamano de grupo; mensajes de error del servidor mostrados verbatim (nunca inventados); refresco de lista tras cada accion; declaraciones revoked/superseded nunca muestran botones de accion.",N/A (suite nueva; patron StellaAdvisorPanel.test.tsx),components/aggregation/__tests__/OutcomeSensitiveAggregationPanel.test.tsx,STL-A232-015,No,Bajo,Ninguno,23 pruebas en verde,components/aggregation/__tests__/OutcomeSensitiveAggregationPanel.test.tsx,Media,150,Done
STL-A232-022,Etapa A2.3.2,P0,Governance,Test,Prueba end-to-end de sustitucion a traves del guardarrail completo,"Contra el stack local real: declaracion verificada desbloquea -> sustituir crea sucesora pending (rebloquea, ni la anterior ni la nueva satisfacen 'verified') -> verificar la sucesora desbloquea -> la declaracion anterior superseded no puede re-verificarse. Descubrimiento durante esta prueba: el cotejo declarado-vs-mencionado (STL-A23-014) rechaza correctamente un groupSize resustituido que ya no coincide con el numero literal del texto, no era un bug sino el control anti-evasion funcionando; la prueba se corrigio para mantener el numero mencionado en acuerdo con el conteo redeclarado.",tests/integration/stella-sensitive-aggregation-e2e.test.ts (ampliada; ya cubria grupo10/grupo9/entidad-distinta desde Etapa A2.3.1),tests/integration/stella-sensitive-aggregation-e2e.test.ts,STL-A232-003;STL-A232-009,No,Bajo,Ninguno,4 pruebas en verde contra el stack local; ninguna llamada real a Gemini,tests/integration/stella-sensitive-aggregation-e2e.test.ts,Alta,151,Done
STL-A232-023,Etapa A2.3.2,P0,Governance,Test,No regresion de la suite completa tras todos los cambios,"Suite unitaria completa (excluyendo integracion) y suite de integracion completa re-ejecutadas tras: extraccion de mappers.ts, reescritura de declaration-service.ts/declaration-query.ts/context-guardrails.ts, nuevas server actions, y los nuevos archivos de UI.",STELLA_A2_AGGREGATION_OPERATIONS_REPORT.md,N/A (validacion),STL-A232-017;STL-A232-018;STL-A232-019;STL-A232-020;STL-A232-021;STL-A232-022,No,Bajo,Ninguno,"0 fallos: 112 archivos / 1619 pruebas unitarias; 9 archivos / 104 pruebas de integracion",pnpm test:unit equivalente + pnpm test:integration equivalente,Media,152,Done
STL-A232-024,Etapa A2.3.2,P1,Governance,Test,Build aislado con la UI ya integrada,"A diferencia de bloques anteriores (que podian omitir el build por no tocar rutas/UI), este bloque SI toca una pagina real (outcomes/page.tsx) y por tanto requiere una compilacion de produccion aislada antes de declarar el bloque cerrado.",N/A (build nuevo requerido por el alcance de este bloque),N/A (validacion),STL-A232-016,No,Bajo,Ninguno,El build de produccion aislado termina sin errores de tipo/compilacion en las rutas tocadas,pnpm build (aislado),Media,153,Done
STL-A232-025,Etapa A2.3.2,P0,Governance,Documentation,Documentacion de cierre de las 8 reservas,"Actualizar STELLA_DECISION_REGISTER.md, STELLA_AI_DATA_GOVERNANCE_POLICY_DRAFT.md, STELLA_THREAT_MODEL.md, STELLA_A2_PREPARATION_REPORT.md, STELLA_A2_DR002_DR003_IMPLEMENTATION_REPORT.md, STELLA_A2_AGGREGATION_DECLARATIONS_REPORT.md (nota de correccion fechada, nunca reescritura silenciosa de la reserva original); crear STELLA_A2_AGGREGATION_OPERATIONS_REPORT.md con las 30 secciones requeridas.",Patron de cierre de bloque ya usado en A2.3/A2.3.1,"STELLA_DECISION_REGISTER.md; STELLA_AI_DATA_GOVERNANCE_POLICY_DRAFT.md; STELLA_THREAT_MODEL.md; STELLA_A2_PREPARATION_REPORT.md; STELLA_A2_DR002_DR003_IMPLEMENTATION_REPORT.md; STELLA_A2_AGGREGATION_DECLARATIONS_REPORT.md; STELLA_A2_AGGREGATION_OPERATIONS_REPORT.md",STL-A232-023,No,Bajo,Ninguno,Ningun documento afirma anonimizacion garantizada ni cumplimiento legal; toda reserva cerrada cita su evidencia concreta (archivo/prueba),N/A (documental),Baja,154,Done
STL-A232-026,Etapa A2.3.2,P0,Governance,Documentation,Validacion final y respuesta estructurada de Etapa A2.3.2,"Ejecutar la validacion final completa (unitaria+integracion+typecheck+lint+drizzle-kit check+build aislado+validacion de CSV) y entregar la respuesta en el formato exacto solicitado (Estado; Reservas cerradas; Operacion; Seguridad; Rendimiento estructural; Politica; UI; Prueba funcional; Validacion; Riesgos residuales; Proximo bloque), sin continuar automaticamente a otra etapa.",Patron de validacion final ya usado en A2.3/A2.3.1,STELLA_REVISED_BACKLOG.csv (este mismo archivo),STL-A232-024;STL-A232-025,No,Bajo,Ninguno,Todos los comandos reportados fueron efectivamente ejecutados y sus resultados exactos documentados,Comandos listados en el informe de operaciones,Baja,155,Done
STL-A24-001,Etapa A2.4,P0,Governance,Research,Inventario de categorias de datos de Stella,"Inventariar campos reales de stella_interactions, stella_ai_consent_events, stella_sensitive_aggregation_declarations y audit_logs; confirmar que no existe ningun campo de cierre contractual/desactivacion de organizacion en el esquema (organizations no tiene closed_at/contract_end_date/terminated_at).",Exploracion dedicada de la sesion; confirmado con introspeccion de information_schema.columns,N/A (investigacion),STL-A232-026,No,Bajo,Ninguno,La brecha de evento de cierre contractual queda documentada explicitamente antes de disenar nada,N/A,Baja,156,Done
STL-A24-002,Etapa A2.4,P0,Governance,Design,Clasificacion de sensibilidad por categoria,"6 categorias reales (interaction_metadata, interaction_response_content, context_manifest, consent_events, aggregation_declarations, audit_logs); solo interaction_response_content tiene accion de purga ejecutable en esta etapa — las otras 5 quedan documentadas sin mecanismo de purga por falta de un evento de cierre contractual confiable.",STL-A24-001,lib/stella/retention/policy.ts,STL-A24-001,No,Bajo,Ninguno,Ninguna categoria sin tabla/campo real en db/schema.ts,N/A,Baja,157,Done
STL-A24-003,Etapa A2.4,P0,Governance,Technical,Politica central versionada,"STELLA_RETENTION_POLICY_VERSION='v1'; DEFAULT_RESPONSE_RETENTION_MONTHS=24; MIN=1; MAX=60; interfaz SensitiveAggregationPolicy-like inyectable (StellaRetentionPolicy) para pruebas sin tocar la constante productiva.",lib/stella/aggregation/policy.ts (mismo patron de politica inyectable de Etapa A2.3.2),lib/stella/retention/policy.ts,STL-A24-002,No,Medio,Ninguno,El cliente nunca puede enviar la version o el umbral; una ejecucion de purga registra la version aplicada,lib/stella/retention/__tests__/eligibility.test.ts,Media,158,Done
STL-A24-004,Etapa A2.4,P1,Governance,Technical,Modelo de configuracion por organizacion,"stella_retention_settings: un registro por organizacion (UNIQUE organization_id), default 24 meses si no existe fila, rango 1-60 acotado por CHECK, sin retencion 0 o negativa.",N/A (tabla nueva),db/schema.ts; db/migrations/0047_stella_retention.sql,STL-A24-003,No,Medio,Ninguno,Un valor fuera de rango se rechaza tanto en el CHECK como en el servicio,lib/stella/retention/__tests__/settings-service.test.ts,Media,159,Done
STL-A24-005,Etapa A2.4,P1,Governance,Technical,Modelo de hold o preservacion,"stella_retention_holds: alcance explicito organizacion/proyecto/interaccion (columnas nullable con FK real), hold_type y reason_code de vocabulario fijo (CHECK), sin descripcion libre.",N/A (tabla nueva),db/schema.ts; db/migrations/0047_stella_retention.sql,STL-A24-003,Si,Medio,Ninguno,"Un hold_type o reason_code fuera de la lista fija se rechaza; no existe ningun campo de texto libre para el motivo",lib/stella/retention/__tests__/hold-service.test.ts,Media,160,Done
STL-A24-006,Etapa A2.4,P1,Governance,Technical,Modelo de ejecuciones de purga,"stella_retention_purge_runs: modo (dry_run/apply), estado (pending/running/completed/completed_with_errors/failed/cancelled), cursor (createdAt+id) para paginacion estable, idempotency_key UNIQUE, conteos (scanned/eligible/purged/skipped_hold/failed) sin contenido.",N/A (tabla nueva),db/schema.ts; db/migrations/0047_stella_retention.sql,STL-A24-003,No,Bajo,Ninguno,Ninguna columna admite contenido de respuesta; el cursor permite reanudar sin reprocesar,lib/stella/retention/__tests__/*; tests/integration/stella-retention-purge.test.ts,Media,161,Done
STL-A24-007,Etapa A2.4,P0,Database,Technical,Migracion aditiva 0047 (columnas + 3 tablas nuevas),"response_json pasa a nullable en stella_interactions; se anaden response_purged_at/response_purge_run_id con CHECK de par consistente y CHECK de presencia (nunca ambos NULL); 3 tablas nuevas. Hallazgo real durante esta tarea: faltaban los snapshots de drizzle-kit para las migraciones 0041-0046 (nunca comprometidos en sesiones previas), lo que hizo que `drizzle-kit generate` intentara recrear tablas/columnas ya existentes — corregido escribiendo a mano solo las sentencias genuinamente nuevas, verificadas contra introspeccion directa de information_schema antes de aplicar.",Introspeccion directa de information_schema.tables/columns contra el stack local antes de escribir la migracion final,db/migrations/0047_stella_retention.sql,STL-A24-004;STL-A24-005;STL-A24-006,No,Alto,Migracion,drizzle-kit check sin drift tras aplicar; migracion aplicada solo al stack local,tests/integration/bootstrap-invariants.test.ts (actualizada a 42 tablas),Alta,162,Done
STL-A24-008,Etapa A2.4,P0,Database,Technical,Esquema Drizzle correspondiente,db/schema.ts refleja exactamente las mismas columnas/CHECK/indices que la migracion 0047.,db/schema.ts,db/schema.ts,STL-A24-007,No,Medio,Ninguno,drizzle-kit check sin drift,N/A (verificado por drizzle-kit check),Baja,163,Done
STL-A24-009,Etapa A2.4,P0,Governance,Technical,RLS y privilegios de las 3 tablas nuevas,"authenticated=SELECT unicamente (aislado por organizacion via private.current_user_org_ids()); sin INSERT/UPDATE/DELETE; anon sin acceso; service_role/postgres con acceso completo.",db/policies/011_stella_sensitive_aggregation_declarations_rls.sql (mismo patron),db/policies/012_stella_retention_rls.sql,STL-A24-007,No,Alto,Ninguno,authenticated no puede INSERT/UPDATE/DELETE via PostgREST (42501) en ninguna de las 3 tablas,tests/integration/stella-retention-rls.test.ts,Alta,164,Done
STL-A24-010,Etapa A2.4,P0,Governance,Technical,Calculador de expiracion (cutoff),"computeRetentionCutoff(months, now) en UTC, misma aritmetica de meses reutilizada por el filtro SQL del motor de purga y por la funcion de elegibilidad — nunca dos implementaciones distintas que puedan discrepar en un limite.",N/A (funcion nueva),lib/stella/retention/eligibility.ts,STL-A24-003,No,Medio,Ninguno,El limite exacto de 24 meses se clasifica como vencido (documentado como el lado seguro del redondeo),lib/stella/retention/__tests__/eligibility.test.ts,Media,165,Done
STL-A24-011,Etapa A2.4,P0,Governance,Technical,Servicio de elegibilidad (funcion pura),"evaluateRetentionEligibility({category, createdAt, purgedAt, organizationRetentionMonths, currentPolicy, holdStatus, now}) -> {eligible, reason, expiresAt}; reloj inyectable; fail-closed ante categoria no soportada, marca de tiempo invalida o politica fuera de rango.",N/A (funcion nueva),lib/stella/retention/eligibility.ts,STL-A24-010,No,Alto,Ninguno,"15 casos de la seccion 20 del encargo (limite 23/24/25 meses, holds, ya purgada, fecha invalida, politica faltante, override valido/invalido) pasan",lib/stella/retention/__tests__/eligibility.test.ts,Alta,166,Done
STL-A24-012,Etapa A2.4,P0,Governance,Technical,Dry-run (previewStellaRetentionPurge),"Crea una fila de ejecucion (modo dry_run), escanea por lotes, NUNCA muta stella_interactions, devuelve conteos exactos (scanned/eligible/skipped_hold) y nunca response_json.",N/A (funcion nueva),lib/stella/retention/purge-service.ts,STL-A24-006;STL-A24-011,No,Alto,Ninguno,Cero filas modificadas tras un dry-run; los conteos coinciden exactamente con lo esperado,tests/integration/stella-retention-purge.test.ts,Alta,167,Done
STL-A24-013,Etapa A2.4,P0,Governance,Technical,Purga por lotes (executeStellaRetentionPurge),"Cada lote corre en su propia transaccion con SELECT...FOR UPDATE sobre las filas candidatas; cursor (createdAt,id) estable; nunca carga todo en memoria; consulta batch de holds (nunca N+1); solo toca filas elegibles de la organizacion exacta.",lib/stella/aggregation/declaration-service.ts (mismo patron de transaccion por lote/FOR UPDATE de Etapa A2.3.2),lib/stella/retention/purge-service.ts,STL-A24-012,No,Alto,Ninguno,"Cross-org nunca se toca; una fila no elegible nunca se modifica; una sola consulta de holds por lote, no una por fila",tests/integration/stella-retention-purge.test.ts,Alta,168,Done
STL-A24-014,Etapa A2.4,P0,Governance,Technical,Idempotencia (idempotency_key),"executeStellaRetentionPurge exige idempotencyKey; una segunda llamada con la MISMA clave devuelve la ejecucion ya existente (indice unico en idempotency_key) en vez de crear una nueva o purgar dos veces.",N/A (mecanismo nuevo),lib/stella/retention/purge-service.ts,STL-A24-013,No,Alto,Ninguno,Dos llamadas con la misma clave devuelven el mismo run.id; el conteo de filas con esa clave es exactamente 1,tests/integration/stella-retention-purge.test.ts,Alta,169,Done
STL-A24-015,Etapa A2.4,P0,Governance,Technical,Reanudacion (resumeStellaRetentionPurge),"Continua desde cursorCreatedAt/cursorId persistidos, usando el cutoffAt y policyVersion ORIGINALES de la ejecucion (nunca recalculados); rechaza reanudar una ejecucion ya completed/cancelled.",N/A (funcion nueva),lib/stella/retention/purge-service.ts,STL-A24-013,No,Alto,Ninguno,Una ejecucion marcada failed con cursor persistido se retoma y termina correctamente sin reprocesar filas ya purgadas,tests/integration/stella-retention-purge.test.ts,Alta,170,Done
STL-A24-016,Etapa A2.4,P0,Governance,Technical,Redaccion de response_json (nunca DELETE de fila),"Al vencer: response_json=NULL + response_purged_at + response_purge_run_id, en la MISMA transaccion del lote; la fila nunca se elimina; distincion explicita en el lector (StellaInteractionDetail.responseStatus: available/purged/never_generated).",Analisis de opciones A/B/C del encargo — se eligio A (nullable) por ser la mas simple que realmente elimina la prosa preservando trazabilidad,"lib/stella/retention/purge-service.ts; lib/stella/access/stella-interaction-reads.ts",STL-A24-013,No,Alto,Ninguno,"Una fila purgada conserva organizationId/projectId/createdBy/stellaRole/modelUsed/contextHash/contextManifest; solo response_json desaparece",lib/stella/access/__tests__/stella-interaction-reads.test.ts; tests/integration/stella-retention-purge.test.ts,Alta,171,Done
STL-A24-017,Etapa A2.4,P0,Governance,Technical,Preservacion de metadatos y context_manifest,"context_manifest NUNCA se purga bajo la politica de 24 meses de response_json (politica distinta, ver policy.ts); verificado explicitamente que sobrevive a una purga real.",STL-A24-002,"N/A (verificacion, sin cambio de esquema)",STL-A24-016,No,Bajo,Ninguno,contextManifest permanece identico antes/despues de una purga real contra Postgres local,tests/integration/stella-retention-purge.test.ts,Baja,172,Done
STL-A24-018,Etapa A2.4,P1,Governance,Test,Consentimientos nunca purgados bajo esta politica,"stella_ai_consent_events es un log append-only de gobernanza; ninguna funcion de este bloque lo modifica ni lo lee mas alla de la clasificacion de categoria (documental).",Restriccion explicita del encargo,N/A (verificacion),STL-A24-016,No,Bajo,Ninguno,El conteo de filas de stella_ai_consent_events no cambia tras una purga real,tests/integration/stella-retention-purge.test.ts,Baja,173,Done
STL-A24-019,Etapa A2.4,P1,Governance,Test,Declaraciones de agregacion nunca purgadas bajo esta politica,stella_sensitive_aggregation_declarations es linaje metodologico (Etapa A2.3/A2.3.1/A2.3.2); ninguna funcion de este bloque las modifica.,Restriccion explicita del encargo,N/A (verificacion),STL-A24-016,No,Bajo,Ninguno,El conteo de declaraciones de agregacion no cambia tras una purga real,tests/integration/stella-retention-purge.test.ts,Baja,174,Done
STL-A24-020,Etapa A2.4,P1,Governance,Test,Audit logs preservados (sin purga en esta etapa),"audit_logs es append-only (disparador de inmutabilidad ya existente); ninguna funcion de este bloque lo purga — solo crece (los propios eventos de retencion se auditan ahi).",Restriccion explicita del encargo; disparador de inmutabilidad ya existente en el esquema,N/A (verificacion),STL-A24-016,No,Bajo,Ninguno,El conteo de audit_logs de la organizacion nunca decrece tras una purga real,tests/integration/stella-retention-purge.test.ts,Baja,175,Done
STL-A24-021,Etapa A2.4,P1,Governance,Technical,Auditoria transaccional para holds/settings (opcion A sobre outbox),"logAuditAction acepta un cliente de consulta opcional (db o tx); createRetentionHold/releaseRetentionHold/updateOrganizationRetentionSettings insertan su fila de negocio y su entrada de auditoria en LA MISMA transaccion — cierra el riesgo de auditoria best-effort documentado en Etapa A2.3.2 para estas operaciones especificas, sin construir un outbox generico para toda la plataforma.",Riesgo documentado en STELLA_A2_AGGREGATION_OPERATIONS_REPORT.md#13 (auditoria fuera de transaccion); opcion outbox evaluada y descartada por alcance,lib/audit/logger.ts; lib/stella/retention/hold-service.ts,STL-A24-005,No,Medio,Ninguno,Un fallo simulado no aplica aqui (misma transaccion => si el audit falla el write tambien se revierte); probado que ambos se confirman juntos,lib/stella/retention/__tests__/hold-service.test.ts; tests/integration/stella-retention-purge.test.ts,Media,176,Done
STL-A24-022,Etapa A2.4,P1,Governance,Technical,Server actions administrativas de retencion,"getStellaRetentionOverview, previewRetentionSettingsImpactAction, updateRetentionSettingsAction, createRetentionHoldAction, releaseRetentionHoldAction, listRetentionHoldsAction, previewStellaRetentionPurgeAction, executeStellaRetentionPurgeAction, resumeStellaRetentionPurgeAction, listRecentStellaRetentionPurgeRunsAction, canManageStellaRetention.",app/actions/stella/aggregation-declarations.ts (mismo patron delgado sobre el servicio),app/actions/stella/retention.ts,STL-A24-011;STL-A24-013;STL-A24-015;STL-A24-021,No,Alto,Ninguno,Organizacion/actor siempre resueltos del servidor; ningun cutoffAt/policyVersion/rol aceptado del cliente,app/actions/stella/__tests__/retention.test.ts,Media,177,Done
STL-A24-023,Etapa A2.4,P2,Governance,Technical,Script local de operacion,"pnpm stella:retention:preview / pnpm stella:retention:purge (--apply explicito); guarda de host loopback (db/guard.ts) antes de cualquier consulta; nunca imprime secretos ni contenido de respuestas.",scripts/seed-local.ts (mismo patron de guarda + dotenv .env.local),scripts/stella-retention-cli.ts; package.json,STL-A24-012;STL-A24-013,No,Bajo,Ninguno,El script aborta si DATABASE_URL no resuelve a loopback; probado manualmente contra el stack local,N/A (verificado manualmente contra el stack local),Baja,178,Done
STL-A24-024,Etapa A2.4,P2,UX,UI,UI minima en configuracion de organizacion,"StellaRetentionWrapper/Panel montados en app/app/organization/settings/page.tsx: politica vigente, ultima ejecucion, dry-run, confirmacion de purga en dos pasos, holds activos con creacion/liberacion, advertencia de revision legal A3 pendiente. Nunca muestra contenido de respuestas.",app/app/organization/settings/page.tsx (ubicacion coherente ya existente); components/aggregation/OutcomeSensitiveAggregationPanel.tsx (patron de panel),components/retention/StellaRetentionWrapper.tsx; components/retention/StellaRetentionPanel.tsx; app/app/organization/settings/page.tsx,STL-A24-022,No,Bajo,Ninguno,Ningun campo de texto libre ni contenido de respuesta se renderiza; el build aislado incluye la ruta modificada sin errores,components/retention/__tests__/StellaRetentionPanel.test.tsx,Alta,179,Done
